label,text
Malaria,i high fever severe itching chills vomiting i also headache perspiring lot additionally hurting nausea muscle soreness
Malaria,i high temperature vomiting chills severe itching in addition ive perspiring lot headache ive also bothered nausea muscle ache
Malaria,strong itchiness chills nausea high fever part current condition besides headache ive perspiring lot ive bothered nausea well muscle ache
Malaria,i high fever chills severe itching in addition i headache perspiring lot ive also bothered nausea muscular ache
Malaria,i high fever severe itching chills vomiting i also headache perspiring lot additionally hurting nausea muscle soreness
Malaria,i high temperature vomiting chills severe itching in addition ive perspiring lot headache ive also bothered nausea muscle ache
Malaria,ive experiencing severe itching chills vomiting high fever im also sweating excessively headache nausea muscle pain also causing discomfort
Malaria,ive high temperature vomiting chills intense itching i also headache perspiring lot my discomfort also brought nausea muscle ache
Malaria,strong itchiness chills nausea high temperature plaguing along headache im also perspiring lot ive also bothered nausea muscle ache
Malaria,along intense scratching chills nausea high fever ive also feeling really unwell i headache also perspiring lot ive uncomfortable nausea muscle ache
Malaria,ive high fever chills intense itching in addition i headache perspiring lot ive suffering nausea well muscle ache
Malaria,ive high temperature vomiting chills intense itching i also headache perspiring lot my discomfort also brought nausea muscle ache
Malaria,ive intense itching chills vomiting high fever im also sweating lot headache nausea muscle pain making feel miserable
Malaria,ive experiencing lot scratching chills vomiting fever i also headache perspiring lot ive terrible nausea soreness muscles
Malaria,ive experienced severe itching chills nausea high fever besides headache im also perspiring lot ive terrible nausea muscle ache
Malaria,i high fever chills severe itching along headache excessive sweating ive terrible nausea muscle ache
Malaria,i high fever chills severe itching in addition i headache perspiring lot ive feeling awful nausea muscle ache
Malaria,ive experiencing severe itching chills vomiting high fever im also sweating lot headache nausea muscle pain causing lot discomfort
Malaria,ive high temperature vomiting chills intense itching i also headache perspiring lot ive really uncomfortable lately nausea muscle ache
Malaria,strong itchiness chills nausea high temperature plaguing besides headache im also perspiring lot ive suffering severe muscle pain nausea
Malaria,along intense scratching chills nausea high fever ive also feeling really unwell along headache excessive sweating ive suffering severe muscle pain nausea
Malaria,ive high fever chills intense itching in addition i headache perspiring lot ive lot agony muscle ache nausea
Malaria,ive intense itching chills vomiting high fever im also sweating excessively headache nausea muscle pain also bothering
Malaria,ive experiencing lot scratching chills vomiting fever i also headache perspiring lot additionally hurting nausea muscle soreness
Malaria,ive experienced severe itching chills nausea high fever along headache im also perspiring lot ive also bothered nausea muscle ache
Malaria,i high fever chills severe itching i headache also perspiring lot ive bothered nausea well muscle ache
Malaria,ive experiencing severe itching chills vomiting high fever in addition i headache perspiring lot ive also bothered nausea muscular ache
Malaria,im suffering severe itching chills vomiting high fever ive also sweating lot headache nausea muscle pain also causing discomfort
Malaria,i high fever severe itching chills vomiting i also headache perspiring lot my discomfort also brought nausea muscle ache
Malaria,i high fever severe itching chills vomiting in addition ive perspiring lot headache ive also bothered nausea muscle ache
Malaria,strong itchiness chills nausea high fever part current condition besides headache ive perspiring lot ive uncomfortable nausea muscle ache
Malaria,strong itchiness chills nausea high fever part current condition in addition i headache perspiring lot ive suffering nausea well muscle ache
Malaria,i high fever severe itching chills vomiting i also headache perspiring lot my discomfort also brought nausea muscle ache
Malaria,ive experiencing intense itching chills vomiting high fever im also sweating lot headache nausea muscle pain making feel miserable
Malaria,intense scratching chills nausea high temperature plaguing i also headache perspiring lot ive terrible nausea soreness muscles
Malaria,along high fever ive chills vomiting severe itching besides headache im also perspiring lot ive terrible nausea muscle ache
Malaria,along high fever ive chills vomiting severe itching along headache excessive sweating ive feeling awful nausea muscle ache
Malaria,ive severe itching chills vomiting high fever im also sweating excessively headache nausea muscle pain also causing lot discomfort
urinary tract infection,frequent urges urinate little output pain urination cloudy bloody urine strong foulsmelling urine pelvic pain low fever nausea vomiting
urinary tract infection,i get frequent urges urinate night little output lot pain urination the urine coludy bloody sometime foul smelling i get nauseous
urinary tract infection,i get burning sensation i pee sometimes lot pain foul smelling urine i getting urges urinate night
urinary tract infection,i getting blood pee sometimes i get nauseous peeing this often almost coincides high temperature
urinary tract infection,my pee looks cloudy storng foul smell i frequently get urge urinate night getting high temperatures since symptoms strted showing
urinary tract infection,i pain abdomen often get feverish i sudden strong urges pee the pain almost constant often increases night time my pee almost always foul smell
urinary tract infection,i frequently getting sudden strong urges pee there blood pee sometimes foul smelling i think i infection i
urinary tract infection,i get blood pee sometimes sometimes get nauseous whie peeing i also bad smell pee sometimes get high temperatures nights help
urinary tract infection,i pain lower abdomen get buring sensation pee i also getting low temperatures since i started get symptoms i weak
urinary tract infection,there blood urine i low fever my head hurts almost time i get strong uncontrollable urges pee i pain lower back also
urinary tract infection,i low temperatures bloody pee since days my head hurts like crazy pee also smells foul i almost control peeing get sudden urges
urinary tract infection,i pain near pelvic region vomit lot sometimes blood pee almost foul smell urinei sometimes get headches trouble sleeping due
urinary tract infection,i constantly go bathroom relieve cant seem empty bladder i get strong uncontrollable urges pee sometimes get dark bloody pee
urinary tract infection,i low temperatues foul smelling pee the area near kidneys hurt lot i cant seem hold pee i often get uncontrollable urges
urinary tract infection,i go bathroom time urine output low often drops my stomach hurts lot cant seem able control urges pee
urinary tract infection,my pee dark often bloody often unfathomable smell i temperature fluctuations pretty frequently often able sleep night
urinary tract infection,i pain bladder getting
urinary tract infection,i urinating blood i occasionally feel queasy urinating i frequently almost fever time
urinary tract infection,my pee strong unpleasant scent hazy appearance since symptoms started appearing i regularly feel desire urinate night experiencing high temperatures
urinary tract infection,my stomach hurts i frequently acquire temperature i experience sudden intense cravings urinate the discomfort virtually always frequently gets worse night my pee nearly always smells bad
urinary tract infection,ive experiencing frequent intense abrupt cravings urinate sometimes i get blood pee smells awful what i i believe i infection
urinary tract infection,i occasionally urinate blood occasionally feel queasy help i also occasionally get high temps night terrible odour coming pee
urinary tract infection,i lower abdominal ache bursting sensation i urinate since i began experience additional symptoms i also experiencing low body temperatures ive weak result
urinary tract infection,i mild temperature blood pee my head hurts almost constantly i frequently experience severe involuntary desires urinate additionally ive experiencing lower back ache
urinary tract infection,since days ago ive experiencing low temperatures bloody urination my head excruciating pain urine smells awful i hardly control i urinate impulses come suddenly
urinary tract infection,i frequently vomit get discomfort pelvic area my urine occasionally smells almost unbearably bad occasionally blood because headaches times i problems falling asleep
urinary tract infection,i use restroom frequently relieve i cant seem get bladder empty i occasionally get severe uncontrolled desires urinate well black crimson urine
urinary tract infection,ive experiencing really low moods bad urine odour i cant seem keep urine back area near kidneys hurts lot i frequently experience irrational cravings
urinary tract infection,i use restroom frequently yet drops pee usually produced my stomach aches lot i cant seem control desire urinate
urinary tract infection,my urine frequently black red really strange odour i experiencing temperature changes regularly usually prevents sleeping night
urinary tract infection,blood found urination i sometimes nausea urinating i regularly feel like im almost feverish
urinary tract infection,my pee smells strongly cloudy appearance ive high temperatures regular urge urinate night since symptoms first materialised
urinary tract infection,ive frequent strong sudden urges urinate i occasionally urinate blood stench horrible what ought i i think im infected
urinary tract infection,on rare occasions i pee blood mild nausea help i also occasionally experience high nighttime temperatures dreadful urine odour
urinary tract infection,my lower abdomen hurts i urinate feels like exploding ive low body temps ever since i started new symptoms because ive weak
urinary tract infection,blood pee i low body temperature i practically continual headaches often strong uncontrollable need urinate in addition ive started lower back pain
urinary tract infection,ive low temps bloody urine past four days my pee smells terrible head hurts like hell i scarcely control i urinate urges strike without warning
urinary tract infection,i regularly vomit get pelvic pain there occasionally blood pee occasionally absolutely intolerable odour i occasionally trouble falling asleep migraines
urinary tract infection,i need relieve regularly i cant seem get bladder empty on sometimes i get intense uncontrollable urges urinate along dark red urine
urinary tract infection,my spirits incredibly low pee smells awful my kidney region hurts lot i cant seem hold urine i get unreasonable urges time
urinary tract infection,i go bathroom lot generally drops urine come i severe stomach pains overwhelming want urinate
urinary tract infection,my urine often weird odour crimson black colour my bodys temperature fluctuating often typically keeps night
urinary tract infection,i noticed blood urinating i occasionally feel sick urinating i frequently feel though i fever
urinary tract infection,my pee strong odour hazy look since symptoms started ive high temperatures frequent nighttime urges urinate
urinary tract infection,i occasionally urinate blood feel little queasy help i also occasionally get horrible pee odours excessive overnight temps
urinary tract infection,my lower abdomen aches feels like may explode i urinate since i began experiencing new symptoms body temperature consistently low thats ive weak
urinary tract infection,in last four days ive experienced low temperatures blood pee my head hurts much urine smells awful the desires urinate seldom come cue i hardly ever control
urinary tract infection,my pee frequently odd smell either red black the frequent changes body temperature usually keep awake night
urinary tract infection,my pee smells strongly seems cloudy ive fevers frequent overnight urination needs ever since symptoms began
urinary tract infection,ive low temps blood urine past three days my pee smells terrible head hurts much urinary urges seldom occur cue i almost never control
allergy,i runny nose i sneezing time my eyes itchy often watery i coughing time my head hurts time
allergy,i sore throat i sneezing time sometimes i swelling face like lips near eyes i cant stop sneezing i start sneezing
allergy,i hace difficulty breething shortness breath i cough uncontrollably get itchy eyes swelling face body parts
allergy,i nasal congestion blocked nose sometimes night i chest pain tightness i also lost sense smell taste
allergy,i asthma like symptoms like wheezing difficulty breathing i often get fever headaches i feel tired time
allergy,i feel tired time i lost taste really sore throat i also get feverish often muscle aches sometimes whole body cramps
allergy,i experiencing loss appetite difficulty swallowing food i suffering sore throat runnny nose also
allergy,i feel fatigued time tingling sensation throat i also developed flaky skin sometimes i get puffy eyes sometimes puffs
allergy,i stomach cramps nausea diarrhea my throat swollen i difficulty breathing sometimes night night i get chest pain nauseous
allergy,i itchy red skin sometimes result flaking my face lips puff causes lot inconvinience i get watery eyes sometimes headches puffing gets severe
allergy,i often sneeze runny nose my eyes scratchy frequently runny i frequently cough my head hurts constantly
allergy,i often sneeze sore throat my lips area around eyes occasionally swell once i start sneezing i cant stop
allergy,i trouble breathing get short breath i dry hacking cough itchy eyes swelling face body
allergy,i plugged nose nasal congestion i occasionally stiffness chest discomfort night ive also lost ability taste smell
allergy,i get symptoms asthma wheezing breathing problems i frequently headaches fever all time i feel exhausted
allergy,i always feel exhausted bad taste extremely scratchy throat i also muscular pain heat my entire body simply cramps occasionally
allergy,ive losing appetite i also trouble swallowing my nose running i sore throat
allergy,im always worn experiencing tingle throat ive also started dry skin my eyes occasionally swell
allergy,i feel queasy nauseous dizzy i swelling throat breathing issues i occasionally chest discomfort nausea night
allergy,my skin red scratchy these occasionally flake my cheeks lips swell really annoying i occasionally headaches runny eyes puffing
allergy,i frequently sneeze nose runs i constantly cough eyes sore watery my head hurts time
allergy,i sore throat frequently sneeze sometimes skin around eyes lips swells i cant stop sneezing i get going
allergy,i respiratory issues experience breathlessness my face torso swollen eyes itching i dry hacking cough
allergy,i nasal congestion blocked nose on occasion night i stiffness chest pain additionally ive lost senses taste smell
allergy,i get breathing issues wheezing asthma symptoms i regularly fevers headaches i constantly feel worn
allergy,i always feel worn unpleasant taste mouth really itchy throat my muscles also hot hurting sometimes whole body cramps
allergy,along losing appetite ive swallowing issues i sore throat nose running
allergy,i always feel exhausted tickle throat my skin also started feel dry i occasionally get ocular swelling
allergy,im dizzy nauseated shaky im trouble breathing since throat swollen on occasion throughout night chest hurts i feel sick
allergy,my skin irritated inflamed sometimes flake my lips cheeks expand really unpleasant because puffing i occasionally headaches wet eyes
allergy,my nose runs i sneeze lot my eyes wet hurt i cough time my head aches constantly
allergy,i sneeze lot sore throat my lips skin surrounding eyes occasionally swell once i start i cant stop sneezing
allergy,i breathing problems become breath easily my eyes ache i dry hacking cough face body bloated
allergy,i plugged nose nasal congestion i occasionally stiffness chest discomfort night ive also lost ability smell taste
allergy,i get wheezing breathing difficulties asthma symptoms i frequently headaches fever im continuously exhausted
allergy,i always feel exhausted bad taste mouth throat itches lot also heated painful muscles my entire body cramp times
allergy,ive losing appetite trouble swallowing my nose running i sore throat
allergy,i always get tickle throat feel fatigued my skin begun feel dry well i ocular edema occasion
allergy,i feel queasy sick wobbly my throat enlarged making difficult breathe my chest occasionally pains night i occasionally feel ill
allergy,my skin swollen itchy they may occasionally flake it hurts lot cheeks lips swell i occasionally get headaches watery eyes puffing
allergy,i sneeze lot nose running my eyes ache damp i frequently croak my head hurts time
allergy,i sore throat lot sneezing there times skin around eyes lips swell i find i start i stop
allergy,i trouble breathing easily get breath my face torso swollen eyes hurt i dry hacking cough
allergy,i nasal congestion blocked nose on occasion night i stiffness chest pain ive also lost senses taste smell
allergy,i get breathing issues wheezing asthma symptoms i regularly fevers headaches im always worn
allergy,i frequently exhaustion terrible taste mouth throat itchiness my muscles also burning uncomfortable sometimes i cramps throughout body
allergy,my appetite decreased ive swallowing issues i sore throat nose running
allergy,my throat always tickles im worn additionally skin started feel dry ocular inflammation occasionally affects
allergy,im nauseous ill shaky i huge throat makes tough breathe i occasionally nighttime chest aches occasional sickness
allergy,my skin itching swollen sometimes could flake my lips cheeks swelling aches lot the puffing occasionally gives headaches runny eyes
gastroesophageal reflux disease,i often get aburning sensation throat especially eating sometimes also leaves sour bitter taste mouth i get nauseos beacuse
gastroesophageal reflux disease,i heartburn indigestion i often vomit whatever i eat difficultly swallowing food beacuse food gets stuck throat i nagging pain upper abdomen
gastroesophageal reflux disease,i frequent belching burping i chest pain often radiates back neck jaw arm i get feeling tightness pressure chest
gastroesophageal reflux disease,i persistent sour taste mouth even i havent eaten anything acidic i get frequent hiccups feeling lump throat
gastroesophageal reflux disease,i chronic bad breath sour taste mouth it sometimes gets difficult swallow food tingling sensation throat
gastroesophageal reflux disease,i get frequent heartburn indigestion especially eating spicy foods fatty foods i get chest pain gets worse i lie bend i also often chest pain
gastroesophageal reflux disease,i loss appetite difficulty swallowing i often persistent feeling fullness even eating small meals i usually throw get heartburn tingling sensation throat
gastroesophageal reflux disease,i sore throat hoarseness especially morning i chronic nagging pain throat bad breath i also frequent belching
gastroesophageal reflux disease,i feeling food acid backing throat i chest pain gets worse i lie i get frequent heartburn indigestion eating food vomit
gastroesophageal reflux disease,i feel uneasiness eating usually vomit whatever ive eaten i always pain abdomen really bad acid reflux
gastroesophageal reflux disease,my throat frequently feels like burning especially eating additionally i occasionally get sour bitter aftertaste causes feel queasy
gastroesophageal reflux disease,i indigestion heartburn i frequently vomit everything i eat i trouble swallowing food gets caught throat my upper abdomen bothering
gastroesophageal reflux disease,my burping belching frequent i frequently get chest discomfort spreads back neck jaw arm i pressure tension chest
gastroesophageal reflux disease,even i dont anything acidic stomach i constantly sour taste mouth i frequently hiccups lump throat
gastroesophageal reflux disease,i always foul breath sour taste mouth occasionally tingling throat makes difficult swallow meals
gastroesophageal reflux disease,i frequently heartburn indigestion particularly consuming spicy fatty foods when i lie stoop chest discomfort worsens my chest hurts quite bit
gastroesophageal reflux disease,i dont feel like eating swallowing challenging even eating little meals i frequently get lingering sense fullness typically i heartburn nausea tingling throat
gastroesophageal reflux disease,i often wake sore throat scratchy voice my throat hurts constantly i also poor breath i also frequently burp
gastroesophageal reflux disease,i feel though acid food backing throat my chest hurts lying makes worse after eating i frequently heartburn indigestion throw
gastroesophageal reflux disease,after eating i get queasy frequently throw everything ive eaten i always get severe abdominal ache terrible acid reflux
gastroesophageal reflux disease,especially eating throat regularly feels like burning i also occasionally get bitter sour aftertaste makes feel sick
gastroesophageal reflux disease,i heartburn indigestion i regularly vomit everything i eat food gets stuck throat making difficult swallow i pain upper abdomen
gastroesophageal reflux disease,belching burping common i often get chest pain radiates back neck jaw arm in chest pressure stress
gastroesophageal reflux disease,i get sour taste mouth time even nothing acidic stomach i often get hiccups lump throat
gastroesophageal reflux disease,i periodically find challenging swallow food due tingling throat bad breath bad taste mouth
gastroesophageal reflux disease,regularly indigestion heartburn especially eating spicy fatty foods my chest pain worse i hunch lie additionally chest hurts lot
gastroesophageal reflux disease,im mood eat swallowing difficult i often lingering feeling fullness even little meals my typical symptoms include heartburn nausea throat tingling
gastroesophageal reflux disease,i frequently get scratchy voice painful throat i wake i bad breath continual sore throat i also vomit lot
gastroesophageal reflux disease,my throat feels though food acid backing lying makes chest pain i regularly heartburn indigestion eating puke
gastroesophageal reflux disease,i often feel sick eating puke entire meal i constantly get excruciating acid reflux severe stomach pain
gastroesophageal reflux disease,my throat often feels like burning especially eating a bitter sour aftertaste i occasionally experience also makes feel unwell
gastroesophageal reflux disease,i indigestion heartburn i frequently vomit everything i eat hard swallow since food gets caught throat my upper abdomen discomfort
gastroesophageal reflux disease,my tendency belch burp frequently i frequently get chest pain spreads arm jaw back neck there pressure stress chest
gastroesophageal reflux disease,even i dont anything acidic stomach i constantly sour taste mouth i frequently lump throat hiccups
gastroesophageal reflux disease,periodically tingling throat poor breath bad taste mouth make difficult swallow meals
gastroesophageal reflux disease,i routinely experience heartburn indigestion particularly consuming spicy fatty foods when i lean forward lie chest discomfort becomes worse my chest hurts lot well
gastroesophageal reflux disease,i dont feel like eating swallowing challenging even little meals i frequently get lingering sensation fullness my normal symptoms include nausea heartburn tingling throat
gastroesophageal reflux disease,i regularly wake scratchy voice sore throat my throat constantly irritated i horrible breath i frequently throw
gastroesophageal reflux disease,it feels like food acid backing throat my chest discomfort becomes worse im lying after eating i frequently heartburn indigestion throw
gastroesophageal reflux disease,after eating i frequently feel unwell throw entire meal i suffer painful acid reflux excruciating stomach discomfort time
gastroesophageal reflux disease,especially eating throat frequently feels scorching i occasionally get bitter sour aftertaste makes feel sick
gastroesophageal reflux disease,i heartburn indigestion i regularly throw everything i eat swallowing difficult since food gets stuck throat im experiencing pain upper abdomen
gastroesophageal reflux disease,i tendency burp belch regularly i often get chest discomfort radiates arm jaw neck my chest feels tight stressed
gastroesophageal reflux disease,i always get sour taste mouth even i dont anything acidic stomach i regularly hiccups knot throat
gastroesophageal reflux disease,i occasionally trouble swallowing food tingling throat terrible breath bad taste mouth
gastroesophageal reflux disease,i frequently indigestion heartburn especially eating spicy fatty foods my chest hurts i lean forward im lying additionally chest hurts lot
gastroesophageal reflux disease,i regularly feel sick eating puke entire meal i constantly get horrible acid reflux agony stomach discomfort
gastroesophageal reflux disease,my throat often feels like fire especially eating i occasionally get aftertaste sour bitter makes feel nauseous
gastroesophageal reflux disease,even i dont anything acidic stomach i constantly sour taste mouth i frequently lump throat hiccups
gastroesophageal reflux disease,im mood eat swallowing difficult i often lingering feeling fullness even little meals my typical symptoms include heartburn nausea throat tingling
drug reaction,i metallic taste mouth also sense change taste smell sometimes get unbearable joint pain muscle pain
drug reaction,i headaches migraines difficulty sleeping i muscle twitching tremors sometimes i get lightheaded
drug reaction,i fever feel dizzy lightheaded my heart beating fast i feel confused i able think clearing everything feels foggy
drug reaction,i rashes skin flake time time this leaves prone infection my fingers start twitching sometimes i experience tremors
drug reaction,i feel nauseous chest pain recently i experiencing chest pain i feel uneasy often sweat profusely
drug reaction,i itching body rashes chest back i get flaky skin time time often leaves marks body
drug reaction,i hair loss significant change texture hair i dry itchy sclap increased dandruff my skin also getting dry
drug reaction,i experiencing decrease sex drive difficulty fucntion sexually i feel light headed confused often experince brain fog
drug reaction,i experiencing changes menstrual cycle unexpected vaginal discharge i often get mood swings feel agitated time time
drug reaction,i experinenced significant weight gain become obese i changes appetite cravings different foods
drug reaction,i difficulty maintianing concentration low mental clarity i often forget things general difficulty remembering things
drug reaction,in addition experiencing change taste fragrance i also metallic aftertaste tongue occasionally get excruciating joint muscular pain
drug reaction,i suffer migraines headaches ive trouble falling asleep my muscles trembling twitching i sometimes feel dizzy
drug reaction,im feeling really lightheaded dizzy i temperature my mind completely muddled heart racing i find difficult think clearly everything seems quite hazy
drug reaction,my skin occasionally peels rashes i this makes vulnerable infections my hands begin shake occasionally i tremors
drug reaction,i severe nausea chest discomfort i chest discomfort lately i often shiver lot feel really nervous
drug reaction,i rashes chest back itch body i occasionally flaky skin frequently creates markings body
drug reaction,my hairs texture significantly changed im experiencing hair loss my scalp dry itching dandruff becoming worse my skin also becoming really dry
drug reaction,my sex desire decreased im finding harder function sexually i regularly brain fog feel quite dizzy disoriented
drug reaction,my monthly cycle changed ive unexpected vaginal discharge i frequently experience mood swings experience occasional agitation
drug reaction,ive gained lot weight quite fat my appetite varies i desires various things
drug reaction,i struggle maintain focus mental clarity really poor i trouble remembering things frequently forget stuff
drug reaction,my tongue also metallic aftertaste addition change taste scent occasionally get acute muscle joint ache
drug reaction,i headaches migraines i difficulties sleeping my entire body shaking twitching sometimes i become lightheaded
drug reaction,when i fever i feel quite woozy lightheaded my heart pounding head absolutely foggy my ability think properly impaired everything appears somewhat blurry
drug reaction,my rashes occasionally cause skin peel im susceptible illnesses result i start tremble sometimes hands start shake
drug reaction,both chest pain extreme nausea present recently chest hurting i frequently shiver lot really anxious
drug reaction,my body itches i rashes back chest my skin flaky sometimes commonly results body marks
drug reaction,im losing hair hairs texture considerably altered my dandruff becoming worse dry itchy scalp my skin getting quite dry well
drug reaction,my desire sex dropped im trouble sex i frequently get brain fog well feeling somewhat bewildered
drug reaction,ive noticed difference monthly cycle unexpected vaginal discharge i become irritable every moods swing lot
drug reaction,i put lot weight obese i different urges different appetites
drug reaction,i terrible mental clarity find difficult stay focused i regularly forget things problems remembering things
drug reaction,along change taste smell tongue also metallic aftertaste occasionally get severe joint muscular pain
drug reaction,i suffer migraines headaches ive trouble falling asleep my whole body trembling shivering at times i dizziness
drug reaction,i quite queasy dizzy i temperature my brain completely cloudy heart racing im trouble thinking straight everything seems little fuzzy
drug reaction,sometimes skin starts flake rashes im prone becoming sick result on occasion hands begin quiver i begin tremble
drug reaction,there severe nausea chest discomfort my chest aching lately im really nervous shiver lot time
drug reaction,i rashes back chest entire body itches my skin may dry flaky times frequently leaves body marks
drug reaction,im shedding hair texture hair changed significantly my dry itchy scalp dandruff becoming worse my skin also becoming pretty dry
drug reaction,i longer want sex difficult i regularly brain fog sense confusion
drug reaction,my monthly cycle changed ive unexpected vaginal discharge i occasionally lose temper moods change lot
drug reaction,ive gained lot weight currently quite fat i many inclinations cravings
drug reaction,i awful mental clarity trouble focusing i frequently forget things struggle memory
drug reaction,my tongue also changes taste scent leaving metallic aftertaste excruciating joint muscle pain
drug reaction,i headaches migraines i difficulties sleeping ive shaking shivering sometimes i become lightheaded
drug reaction,when i temperature i feel pretty nauseous lightheaded my heart pounding mind absolutely foggy everything feels little hazy im difficulties thinking clearly
drug reaction,my rashes occasionally cause skin start fall im likely get ill result my hands occasionally start tremble i start shake
drug reaction,chest pain severe nausea present recently chest hurting i tremble lot quite anxious
drug reaction,my entire body itches i rashes back chest sometimes skin might dry flaky often results body stains
peptic ulcer disease,i burning sensation upper abdomen ofetn night i heartburn indigestion often feel nauseous
peptic ulcer disease,i bloating feeling uneasiness i experiencing weight loss loss appetite sometimes i dark tarry stools blood vomit
peptic ulcer disease,i difficulty swallowing food often get sensation food getting stuck throat i constant belching bloating there persitent sour taste mouth
peptic ulcer disease,i bloody stools resulted bloos loss loss iron thiis caused anemia i feel weak general
peptic ulcer disease,i persistant gnawing hunger apetite sometimes i get abdominal cramps spasms there bloating gas eating causes great deal uneasiness
peptic ulcer disease,i changes bowel movements constipation diarrhea i loss appetite energy often feel fatigued
peptic ulcer disease,i abdominal pain gets worse i bend lie i feel discomfort i eat certain foods spicy acidic food sometimes i get loose stools
peptic ulcer disease,i difficulty sleeping due abdominal pain discomfort i loss appetite feel fatigued going bathroom i feel tited time
peptic ulcer disease,i sour acidic taste mouth i frequent belching burping i feeling pressure fullness upper abdomen last hours
peptic ulcer disease,i unintended weight loss difficulty gaining weight i pain discomfort relieved taking antacids my mouth tastes bad
peptic ulcer disease,occasionally throughout day night i burning upper abdomen i get indigestion heartburn frequent bouts extreme nausea
peptic ulcer disease,bloating unease present ive losing weight losing interest food i occasionally get tarry black stools vomit contains blood
peptic ulcer disease,i trouble swallowing i frequently feel like food getting stuck throat i feel bloated belch constantly i always get sour taste mouth
peptic ulcer disease,my bloody stools caused lose iron bloos among things i anaemia i generally feel quite weak
peptic ulcer disease,my hunger appetite persistent ravenous periodically stomach may cramp spasm after eating i bloating gas makes quite uncomfortable
peptic ulcer disease,my bowel motions changed theyve constipated diarrhoeal i lack energy appetite frequently feel really exhausted
peptic ulcer disease,i stomach ache bending lying makes worse when i consume certain meals spicy acidic cuisine i discomfort this sometimes causes loose stools
peptic ulcer disease,i trouble falling staying asleep stomach ache after using restroom i feel drained lose appetite i constantly feel really anxious
peptic ulcer disease,my mouth filled sour acidic flavour my burping belching frequent for hours i get pressure fullness upper belly
peptic ulcer disease,i lose weight unintentionally find challenging acquire weight i use antacids ease pain discomfort i experience my mouth feels horrible
peptic ulcer disease,i occasionally burning upper abdomen throughout day night i get heartburn indigestion regular episodes severe nausea
peptic ulcer disease,i feel bloated uneasy time ive losing weight i longer like eating i occasionally get bloody vomit dark tarry stools
peptic ulcer disease,i often feel like food getting caught throat problems swallowing i feel bloated frequently belch i constantly bitter aftertaste
peptic ulcer disease,ive lost lot stuff bloody stools including iron bloos because i anaemia usually feel fairly weak
peptic ulcer disease,my appetite chronic hunger ferocious my stomach may occasionally ache spasm i gas bloating eating really painful
peptic ulcer disease,my bowel movements become constipated diarrheal i often feel quite tired lack energy appetite
peptic ulcer disease,bending reclining makes stomach feel i pain eating foods hot acidic food i occasionally get loose stools result
peptic ulcer disease,due stomach discomfort i problems sleeping staying asleep i exhausted using bathroom lose appetite im quite nervous time
peptic ulcer disease,a sour acidic taste mouth belching burping common i pressure fullness upper abdomen hours
peptic ulcer disease,i unknowingly lose weight find difficult gain weight to relieve pain discomfort i feel i take antacids my mouth hurts much
peptic ulcer disease,on occasion throughout day night i burning upper abdomen i frequently get extreme nauseous episodes heartburn indigestion
peptic ulcer disease,i bloating unease i longer like eating ive losing weight i sometimes vomit blood tarry black stools
peptic ulcer disease,i frequently get swallowing issues sensation food getting stuck throat i regularly belch feel bloated my aftertaste unpleasant time
peptic ulcer disease,my bloody stools caused lose lot things including iron bloos i anaemia result i typically feel rather weak
peptic ulcer disease,both appetite ongoing hunger fierce there times stomach hurts cramps following meal i painful gas bloating
peptic ulcer disease,constipated diarrheal bowel motions happening i frequently lack energy appetite
peptic ulcer disease,my stomach feels worse i stoop recline after eating particular meals spicy acidic cuisine i discomfort this occasionally causes loose stools
peptic ulcer disease,i stomach ache keeps falling staying asleep after using restroom i feel worn lose interest food im constantly pretty anxious
peptic ulcer disease,my mouth filled acidic sour flavour burping belching frequent for hours upper abdomen felt pressured full
peptic ulcer disease,i inadvertently lose weight hard time gaining back i use antacids get rid pain discomfort i experience it aches much mouth
peptic ulcer disease,i occasionally burning upper abdomen throughout day night i regularly get severe heartburn indigestion nausea
peptic ulcer disease,im feeling bloated uneasy because ive losing weight i longer like eating i occasionally get tarry black stools blood vomit
peptic ulcer disease,i regularly trouble swallowing i sometimes feel like food becoming trapped throat i frequently feel bloated belch every time i bad aftertaste
peptic ulcer disease,ive lost lot stuff bloody stools including iron bloos as result i anaemia generally feel rather weak
peptic ulcer disease,i strong appetite constantly hungry my stomach occasionally aches cramps i really painful gas bloating eating
peptic ulcer disease,ive experiencing bowel movements constipated diarrhoeic i often lack eat energy
peptic ulcer disease,only i hunch lie stomach hurt i pain eating certain foods hot acidic food i occasionally get loose stools result
peptic ulcer disease,i cant get sleep remain asleep i stomach pain i get exhausted using bathroom stop hungry i worry lot time
peptic ulcer disease,my mouth filled sour acidic flavour i frequent belching burping my upper abdomen felt pressed full past hours
peptic ulcer disease,i unintentionally lose weight find challenging gain back to relieve pain discomfort i feel i take antacids my mouth hurts severely right
diabetes,i increased thirst frequent urination i often dry mouth throat recently i increased hunger appetite
diabetes,i blurred vision seems getting worse i feel fatigued tired time i also feel dizzy light headed times
diabetes,i dry mouth throat i also experiencing increased appetite hunger however i feel tired times
diabetes,i slow healing wounds cuts i tingling sensation hand numbness hands feet
diabetes,i mood changes difficulty concentrating my mind feels hazy foggy times gets difficult even regular chores
diabetes,i feeling tremors muscle twitching i decreased sense smell taste i feel fatigued sometimes i feeling rapid hearbeat palipatations
diabetes,i rashes skin irritations especially folds skin there also slow healing cuts bruises i skin
